,0
4343,3472612472350503
4344,8805791690923016
4345,735280369905911
4346,8768244045611446
4347,1425038116738342
4348,1679108265208610
4349,7322377391814133
4350,4540621572563154
4351,7010762829826457
4352,7980512405604760
4353,591884939501206
4354,5830831264971601
4355,6307103173092352
4356,7439995985621562
4357,5867801400150324
4358,1196361413991969
4359,1466957291722861
4360,833558271026743
4361,8542111605078497
4362,2180129813116926
4363,1669110184533844
4364,5037396649398929
4365,796077542730627
4366,5046602720723954
4367,4451251744220560
4368,9667686531166686
4369,3993159835736447
4370,7294716557200867
4371,4780164464770729
4372,5702832905770513
4373,3493351049885750
4374,3041110572471417
4375,8649709509078877
4376,8049152348378671
4377,741285021403751
4378,9630248254636141
4379,4524102320309993
4380,4855046106037670
4381,9654702573176547
4382,2261679889550512
4383,1858098144405238
4384,8715539148032426
4385,9877182110107835
4386,4821262847771182
4387,4503426222486154
4388,7104963045054602
4389,6723404608807539
4390,6857158671074423
4391,406040248579609
4392,698732589703377
4393,3155685622112579
4394,6902087982100813
4395,8203775174455802
4396,7914005314029597
4397,5364861663667913
4398,8339690725325820
4399,6622056669388049
4400,1810428559048995
4401,8142630109127486
4402,8218251445636856
4403,7404088340865849
4404,2618940406255857
4405,2700615853737293
4406,4997543978760163
4407,583626847303920
4408,5603369249661646
4409,7311403817850134
4410,3465130133752096
4411,1981934380584818
4412,8860699630253452
4413,5733957007338048
4414,3757225669056317
4415,3845300062831052
4416,1194444335975667
4417,9893531212718568
4418,3271595159174940
4419,7776982904929456
4420,3731570601745272
4421,4104843726314777
4422,7168112404987817
4423,9587565395676379
4424,6677187050655324
4425,6699427867624277
4426,3062003023861109
4427,2234701520282776
4428,1637826120697976
4429,347990757500565
4430,3723954021914806
4431,2778417967776066
4432,9078818338290451
4433,2661411156058842
4434,818801264632485
4435,989407026771712
4436,6962025488577274
4437,9471888718556203
4438,3832371036140070
4439,8260456261093163
4440,5592157199814909
4441,7371251680617017
4442,4267351962481293
4443,7625751421942524
4444,608252560446484
4445,9372771098481985
4446,7308392137313060
4447,2699401939811231
4448,9387981804093711
4449,8969126952329898
4450,1009292729883066
4451,4375380624142621
4452,6253783872910913
4453,2734733410871154
4454,4744843869654657
4455,6873637301474225
4456,6005016511466997
4457,2513783434591049
4458,6557267969678571
4459,4363509444505545
4460,8936346019682861
4461,3572818910436139
4462,9870294733520797
4463,2401725550781559
4464,5442017085057925
4465,8690028579985675
4466,2243256075052322
4467,5863501378045434
4468,7776890123414656
4469,9141118776881088
4470,7674174466433929
4471,8881773209096633
4472,7145763051036121
4473,5772735504029374
4474,508734259861101
4475,208443523031753
4476,2215747960049321
4477,705172159762950
4478,321902761650299
4479,7430168236802143
4480,5282393585759195
4481,8998513484077991
4482,3469162681150433
4483,8521076194875513
4484,5987036672157648
4485,8645447933660186
4486,1582551703060830
4487,4656465145837873
4488,2974982671525979
4489,4919125857990032
4490,2026901125025614
4491,5739340737701994
4492,468143359513798
4493,3569982363355548
4494,6222821052529606
4495,1769797384421103
4496,9972114895254941
4497,1677695285426749
4498,7146190621509331
4499,4055867005462626
4500,7214304736762912
4501,2795789784233976
4502,5596171733972807
4503,3923562004260598
4504,8033308621259895
4505,9670752954194989
4506,8625940167077066
4507,345730269987834
4508,4301479038166394
4509,9278395499453713
4510,6104538466948323
4511,9936034232663152
4512,1327038608272209
4513,4318280043448159
4514,4804300167674691
4515,9937816026082733
4516,1022520219828831
4517,3580580656850874
4518,1218078469502896
4519,8044755036909413
4520,7644638670127368
4521,371582968828452
4522,9037151037918091
4523,9882007106393059
4524,9322574554570521
4525,2179706215261290
4526,2094693621482220
4527,1999855370737290
4528,7380127544264735
4529,2038202248650956
4530,6946464170340536
4531,6689559247190270
4532,5210643186523446
4533,1166577932438963
4534,2528517198370877
4535,3302657608872070
4536,1732679394283017
4537,3004012674017274
4538,9750141448808221
4539,1464284231438653
4540,2663181961083657
4541,1421545399001680
4542,444096430148894
4543,9098932262433372
4544,6999440351075895
4545,4680102795689601
4546,1981957756218506
4547,3804779424911849
4548,9033221333856572
4549,9951244329178295
4550,3596247993420405
4551,752768143733853
4552,7631408486560811
4553,6758189734146153
4554,3335995788059545
4555,6475729419199410
4556,1645016764489320
4557,3453735891564506
4558,3535440392831196
4559,3836141957548318
4560,497019764358335
4561,3236985029578171
4562,6149844465285486
4563,1102940735333186
4564,1032221248872389
4565,2517022838494324
4566,8619708073570281
4567,7215451505352597
4568,5601351484086744
4569,1515712838582606
4570,6725002674545546
4571,1534708250926451
4572,4246482587553847
4573,894500699921156
4574,2998177656685889
4575,8182187512550090
4576,1855466912397758
4577,7981328728299342
4578,9876392868801614
4579,5298740640280711
4580,7937300551849542
4581,9306302347633373
4582,7842866667708331
4583,5104513174857191
4584,6075286018718892
4585,1291080711578781
4586,6677251131593932
4587,8737900943590855
4588,8908621812866982
4589,1248077056397427
4590,2422103751979129
4591,3057461617769503
4592,9937925412759644
4593,2675728978857991
4594,3185119736199337
4595,5781630588400966
4596,4392138036432284
4597,8233870360942041
4598,7711870459926484
4599,9582047419670853
4600,7056578508784145
4601,5908535074923095
4602,6294876435136954
4603,2408574220216968
4604,9268434138059862
4605,5298677032432741
4606,3973465609363044
4607,2766317725065850
4608,6556211699447687
4609,6417755527634310
4610,5425672660744329
4611,9356361533701895
4612,1380167611518864
4613,3595044586161414
4614,2244858140054423
4615,5174842920583671
4616,4990988054246839
4617,3969587952386949
4618,5896951132632512
4619,6932171005996406
4620,1910825490271977
4621,4574012902041584
4622,9163241940273784
4623,1125523840037579
4624,8325243488826034
4625,5817901226061646
4626,7372959424151795
4627,210179544268735
4628,4038914959688015
4629,3341013223706463
4630,8615875406130536
4631,2889554488061273
4632,7037520500128415
4633,2148849606092346
4634,6737386448196772
4635,5551839953108365
4636,2302641323343307
4637,9696057497255820
4638,3179525469165430
4639,3023070215609888
4640,9140127350811817
4641,9032323607728408
4642,7724470450241261
4643,1587055694481384
4644,6210586900704820
4645,8350544815405059
4646,7702948502020334
4647,4140868846113880
4648,4912847441632780
4649,3098744069257239
4650,2622171503801996
4651,4616832034638231
4652,7655880123530492
4653,7895724318460835
4654,6261615324975968
4655,4114509001653395
4656,9014784593280143
4657,8984902656508635
4658,8472049965271048
4659,2823925789462856
4660,8997989255289411
4661,1247314539789937
4662,578914919461653
4663,2271289155328706
4664,603125977258436
4665,4589985881310274
4666,2376991776742062
4667,1797136159329313
4668,7207102169043765
4669,9898242753869408
4670,9265290346073013
4671,9819688590950504
4672,7834219229605868
4673,4008756490618057
4674,6099414992018190
4675,9638679509810719
4676,805368383687896
4677,3256782908311485
4678,7951573839777190
4679,696136066497209
4680,6548055244465358
4681,3091684617912159
4682,6643220835395053
4683,5177360398146596
4684,344263307205627
4685,95382890755450
4686,1421040516626871
4687,6582924053364296
4688,9848451552399145
4689,3762450205090582
4690,4038132532790959
4691,44877127514130
4692,9209134174016221
4693,4233893333240809
4694,8431211659310477
4695,8031522874123242
4696,4502104424266743
4697,9673972640536344
4698,9173316844851561
4699,4606323653368522
4700,7320090199496500
4701,6378801493656275
4702,8017307957381715
4703,5936461714940890
4704,9562911881045203
4705,5842850036662634
4706,9027656023338059
4707,2735909223157474
4708,9995135412039279
4709,2842044368178126
4710,1541276246771533
4711,6953421918387116
4712,6531391940902477
4713,777397065705977
4714,9027904297962
4715,8786331555612738
4716,286587047539512
4717,3664298126181533
4718,577264623261591
4719,9650042242680161
4720,2317413965575635
4721,9571488360812994
4722,7191150286119863
4723,7938141067984452
4724,5458020492005534
4725,2952817546882032
4726,3115290923666892
4727,7045751168404385
4728,5994366998164007
4729,5669901747051787
4730,5868888727313525
4731,4634745045239778
4732,1882663965413693
4733,8201805132981288
4734,4351397932603751
4735,9869003679374357
4736,9405948974932542
4737,8906060643780555
4738,4579056122874145
4739,5373774378000808
4740,1021128223443487
4741,2522358502756972
4742,9475414685078194
4743,6761048260402925
4744,4701773626986644
4745,8281268008383429
4746,891028206544818
4747,4388483772716004
4748,6536923649127407
4749,3066990520731287
4750,6818366030855557
4751,9791718459590574
4752,2022858236747192
4753,483754754945290
4754,8361398103514512
4755,1429856361091649
4756,7069378050895238
4757,9054222300628584
4758,6020927252631317
4759,6538431323299596
4760,7841103869154032
4761,9868073264047929
4762,1862814827590632
4763,8141562673945467
4764,7613670538812221
4765,6834948497416090
4766,533289641783234
4767,3318092155976689
4768,9809661260335101
4769,9138070947314282
4770,3356539916446888
4771,6236330042631630
4772,8469011549621156
4773,9413285441347058
4774,2880269661454528
4775,1807500533288194
4776,8940498347481982
4777,4540272100520547
4778,608682431449458
4779,7728482954479930
4780,6329859285657492
4781,3664412972740229
4782,3392718639233629
4783,5132806149453454
4784,2211045492520054
4785,143819840829429
4786,1708320677162286
4787,5371243801012388
4788,7436230016814173
4789,7302904386484949
4790,7034382452298591
4791,4344189171137377
4792,4625970077839104
4793,1792804540496573
4794,8238746956354442
4795,1431321280502484
4796,5861548540135977
4797,5629011699432113
4798,2274175624160588
4799,9412354229802414
4800,6812447898200232
4801,182165701170322
4802,7813719832858592
4803,992604206872090
4804,3400133214670091
4805,5357593344734958
4806,6611423874164067
4807,1531018187057108
4808,521358821384556
4809,7296244207920172
4810,5375735265633941
4811,4114291398616632
4812,1311731886362097
4813,9513029435626755
4814,8365658032920898
4815,7906194745545378
4816,9160636888194537
4817,4636011665304164
4818,8354455768423327
4819,3002458590283027
4820,2547239381688662
4821,9760330704196319
4822,4688935750429859
4823,7470481104192572
4824,5426952514175141
4825,7139287203307123
4826,3286484736021635
4827,425908562664447
4828,2788366026913324
4829,3239427829081323
4830,9928782552704222
4831,9084231250125679
4832,8840166180515003
4833,2692699417048331
4834,4467592959770053
4835,4528092912652469
4836,1399090328311351
4837,8883222618253604
4838,2353201894291601
4839,244547255924948
4840,4869935092508093
4841,7921793427243930
4842,8347655512422075
4843,3205991038315072
4844,4138990155080272
4845,2370857849814912
4846,7565765425441654
4847,5108816345823701
4848,977461820240190
4849,134680461393710
4850,7670012264335639
4851,8644214878865621
4852,2698708704147306
4853,3677805422432098
4854,360848772158517
4855,6717376475817937
4856,8601964847661307
4857,8422896840042126
4858,2745872488816219
4859,4924037693113808
4860,2273093016939875
4861,456539410950506
4862,6370108011483565
4863,6229676908658121
4864,4894275157982649
4865,3865931848055252
4866,3356164349883926
4867,7959357283282286
4868,6678657710606908
4869,6712862572526452
4870,7557953605385886
4871,386709557015884
4872,6868799162220668
4873,8288147284704872
4874,1460043011760711
4875,9235251561725810
4876,289047563772772
4877,8203002348255662
4878,6120385442420353
4879,2607247764336926
4880,4612237516889363
4881,2601314510483206
4882,590061070495651
4883,4938417125282662
4884,920278849791860
4885,3313896272608196
4886,4683962767384098
4887,2741045043310956
4888,7394539179411263
4889,945190931453380
4890,6821281746302789
4891,8118073629764145
4892,6484225572798302
4893,5111954268138343
4894,7313981077406370
4895,1437211793540728
4896,2487554612123446
4897,5178445891550640
4898,1157956417719223
4899,1858335226795277
4900,9969385841747442
4901,336270624397110
4902,4342178768238506
4903,7513634896372187
4904,5210879527072179
4905,7451279339643816
4906,802098283012100
4907,6643773013298450
4908,3070315341833225
4909,7675566310789150
4910,3817822008782923
4911,6826850692300153
4912,6498555760771835
4913,352818173145233
4914,2637672868100554
4915,4241025619581262
4916,4595265210121698
4917,1533078806347339
4918,6792697586361890
4919,4059027716181803
4920,8933165256939711
4921,4416529617940066
4922,1574460667735429
4923,8771096034300176
4924,9286239052758947
4925,8409117602121422
4926,2739727155473952
4927,510566273667583
4928,2894024245343536
4929,8377200040018415
4930,9230974051814188
4931,6368988330735850
4932,2859541095732022
4933,3205167619554233
4934,863161064825884
4935,1879372586397379
4936,6503727565699435
4937,67281135180613
4938,1200341049752662
4939,3603202046788146
4940,8253683505504127
4941,182325461404550
4942,2733373203786930
4943,686609903384046
4944,726671417445350
4945,4373078440619206
4946,1010751221942405
4947,582455188729134
4948,5356235588088251
4949,4180168121472915
4950,5594641307301415
4951,6163617860139179
4952,7457101965171736
4953,5560814061481997
4954,3647525642434236
4955,2464286767378547
4956,5804029707108218
4957,5400745971153416
4958,9044325845215509
4959,6816287916944849
4960,3602106916103248
4961,3355840219680031
4962,378390052925504
4963,9213320273714493
4964,5229442671399164
4965,3682836744237780
4966,1121099326805108
4967,4925672003283544
4968,2238881488993115
4969,9861951259714087
4970,1527551473648378
4971,3866190415872633
4972,5045712392224015
4973,58357680189677
4974,1738533483831715
4975,5385591437454465
4976,9489032823313933
4977,9406773693721226
4978,5747880499394878
4979,4986976938245204
4980,295290151219369
4981,1883949832400362
4982,6531889931012965
4983,549803760523062
4984,9538615263186197
4985,7738144067749993
4986,1840680022358302
4987,7153925122607398
4988,1974142878046742
4989,6190394992367697
4990,6979417654874483
4991,2206509678422993
4992,223222677223776
4993,8358377857015830
4994,1880333395517927
4995,6682867760717445
4996,3855858911919606
4997,3964802948380110
4998,1703939123866491
4999,8580052002817169
5000,3660293732525331
5001,5147371583543037
5002,8190086937647585
5003,4614001646676692
5004,2436082031816770
5005,5313392830234233
5006,4154014326253864
5007,5654307037781606
5008,4936474533283881
5009,294609067982327
5010,1045931096324971
5011,3033595713075715
5012,7962302622822825
5013,6672178100422350
5014,4276784427403123
5015,7810017497956572
5016,4395754494758611
5017,3074688591968150
5018,4212323124410434
5019,5417685194006635
5020,319425297974158
5021,7914426186176712
5022,1690570104837528
5023,3487250524564847
5024,5513750652702077
5025,8627445101938871
5026,1583032125610708
5027,6895494761695834
5028,5161398271110906
5029,872986001066865
5030,404169723452298
5031,6344072323278308
5032,3246063629517725
5033,3183371898127104
5034,4468191018994448
5035,1951742714039397
5036,5438757078481821
5037,1660569320735427
5038,4705173143252516
5039,8363558791271144
5040,4158110355388181
5041,8311969786457691
5042,1950584999371837
5043,6428162624552366
5044,4056268670900854
5045,6755092785409296
5046,2297621504562214
5047,8257239053069166
5048,9864183345724190
5049,4510065726979740
5050,615284330964881
5051,6328782777955572
5052,7722952325100580
5053,900348462714778
5054,87804302005744
5055,7478154467967386
5056,4558204564960408
5057,1110287669710188
5058,347739575087359
5059,7907658405454572
5060,2411774441919066
5061,5342004659420927
5062,7853252353344567
5063,3405378296595695
5064,6800618341237630
5065,4808371678029320
5066,8679691628948289
5067,1635815447756642
5068,8190312870433177
5069,601592044447727
5070,7888448931770811
5071,7032193034516451
5072,6808873155065448
5073,4596111202208863
5074,5162031037556851
5075,2238685376761219
5076,2101057126109003
5077,3929525069319957
5078,1300121866958282
5079,1286827655585592
5080,5807190270103966
5081,3457885785230621
5082,5354244764935335
5083,5495896825178371
5084,3148200317659155
5085,1299070184304880
5086,6792672940221102
5087,319183112661354
5088,4870990824639847
5089,9146394846622675
5090,1819595040475989
5091,2467726574611453
5092,2590970455989972
5093,5159221698245195
5094,645678879332842
5095,7963678405103856
5096,8640060657133252
5097,2604194329814838
5098,8032781015563302
5099,728786980712216
5100,2907395483994471
5101,3126722971551067
5102,6723292953275451
5103,5705396194545773
5104,3137165808375072
5105,3731920570845501
5106,7233477221322177
5107,5565790055679838
5108,3989971977861033
5109,46892346794543
5110,6195313452069297
5111,1122232718000395
5112,5745162176288505
5113,8644656937794235
5114,7742503790793940
5115,9255432358582548
5116,7885584765589861
5117,3027604549403971
5118,8863642173962937
5119,7557063063968191
5120,5049862594034571
5121,4940267746839159
5122,3236021668154564
5123,112509701698645
5124,4185608719789971
5125,4834621089420939
5126,9400649573488120
5127,9011778118531233
5128,9036541085964477
5129,6479889529886009
5130,2788113058051070
5131,9684139506202171
5132,669903015493560
5133,1124398307943486
5134,1675297925168884
5135,9252623772532056
5136,1791257341670511
5137,5135226249313330
5138,5317523624198257
5139,2628621250028497
5140,8685242043617147
5141,4343917722735236
5142,2727103456060186
5143,514989561934048
5144,9412606442876070
5145,3978630378086677
5146,4532335959404787
5147,167135826060335
5148,8184798589034109
5149,6918132552062204
5150,7600840360005863
5151,3908415146246191
5152,9321366199488788
5153,5795094092548324
5154,8873491769275411
5155,6856404337727938
5156,2265352862425217
5157,8432753017243281
5158,877262448015730
5159,9011729974654659
